,Year,mark,Mileage,Model,Price,Maximum_power,Volume,Engine_volume
21994,2014.0,Opel ,113000.0,Insignia ,900000.0,170.0,1.6,1598.0
21995,2014.0,Opel ,107000.0,Insignia ,850000.0,170.0,1.6,1598.0
22096,2017.0,Chrysler ,56000.0,300C ,2049000.0,296.0,3.6,3604.0
22097,2020.0,Chrysler ,0.0,300C ,6192270.0,304.0,3.6,3604.0
22098,2010.0,Honda ,192000.0,Civic ,430000.0,140.0,1.8,1799.0
22099,2010.0,Honda ,125000.0,Civic ,599000.0,140.0,1.8,1799.0
22100,2009.0,Honda ,110500.0,Civic ,549000.0,140.0,1.8,1799.0
22101,2011.0,Honda ,257000.0,Civic ,570000.0,140.0,1.8,1799.0
22102,2008.0,Honda ,154201.0,Civic ,520000.0,140.0,1.8,1799.0
22103,2009.0,Honda ,198000.0,Civic ,415000.0,140.0,1.8,1799.0
22104,2010.0,Honda ,160000.0,Civic ,510000.0,140.0,1.8,1799.0
22105,2010.0,Honda ,113000.0,Civic ,750000.0,140.0,1.8,1799.0
22106,2010.0,Honda ,178000.0,Civic ,645000.0,140.0,1.8,1799.0
22107,2011.0,Honda ,190000.0,Civic ,555000.0,140.0,1.8,1799.0
22108,2009.0,Honda ,121000.0,Civic ,455000.0,95.0,1.3,1339.0
22109,2010.0,Honda ,126400.0,Civic ,450000.0,95.0,1.3,1339.0
22110,2011.0,Honda ,169336.0,Civic ,660000.0,140.0,1.8,1799.0
22111,2009.0,Honda ,279000.0,Civic ,445000.0,95.0,1.3,1339.0
22112,2009.0,Honda ,159000.0,Civic ,620000.0,95.0,1.3,1339.0
22154,1998.0,Chrysler ,160000.0,300M ,175000.0,252.0,3.5,3518.0
22155,1999.0,Chrysler ,338000.0,300M ,245000.0,252.0,3.5,3518.0
22156,2003.0,Chrysler ,,300M ,400000.0,252.0,3.5,3518.0
22157,1999.0,Chrysler ,323800.0,300M ,255000.0,203.0,2.7,2736.0
22158,1999.0,Chrysler ,200000.0,300M ,160000.0,252.0,3.5,3518.0
22159,1999.0,Chrysler ,180000.0,300M ,165000.0,252.0,3.5,3518.0
22160,1998.0,Chrysler ,288000.0,300M ,150000.0,252.0,3.5,3518.0
22161,1998.0,Chrysler ,197879.0,300M ,210000.0,252.0,3.5,3518.0
22162,2000.0,Chrysler ,130500.0,300M ,230000.0,252.0,3.5,3518.0
22163,1999.0,Chrysler ,341810.0,300M ,278000.0,252.0,3.5,3518.0
22164,2017.0,Mercedes-Benz ,55000.0,G-Class ,5990000.0,422.0,4.0,3982.0
22165,2017.0,Mercedes-Benz ,100500.0,G-Class ,5099000.0,245.0,3.0,2987.0
22166,2015.0,Mercedes-Benz ,,G-Class ,4500000.0,245.0,3.0,2987.0
22167,2016.0,Mercedes-Benz ,,G-Class ,5000000.0,422.0,4.0,3982.0
22168,2016.0,Mercedes-Benz ,21200.0,G-Class ,6099000.0,245.0,3.0,2987.0
22169,2016.0,Mercedes-Benz ,41000.0,G-Class ,5600000.0,245.0,3.0,2987.0
22170,2016.0,Mercedes-Benz ,148329.0,G-Class ,4095000.0,245.0,3.0,2987.0
22171,2017.0,Mercedes-Benz ,120000.0,G-Class ,4999000.0,245.0,3.0,2987.0
22172,2017.0,Mercedes-Benz ,46700.0,G-Class ,6550000.0,245.0,3.0,2987.0
22173,2016.0,Mercedes-Benz ,33496.0,G-Class ,5599000.0,422.0,4.0,3982.0
22174,2016.0,Mercedes-Benz ,50841.0,G-Class ,4690000.0,245.0,3.0,2987.0
22175,2016.0,Mercedes-Benz ,15000.0,G-Class ,6900000.0,422.0,4.0,3982.0
22176,2016.0,Mercedes-Benz ,25649.0,G-Class ,6099000.0,422.0,4.0,3982.0
22177,2016.0,Mercedes-Benz ,98046.0,G-Class ,5369000.0,422.0,4.0,3982.0
22178,2015.0,Mercedes-Benz ,45061.0,G-Class ,5699000.0,422.0,4.0,3982.0
22207,2014.0,Opel ,76154.0,Insignia ,919000.0,170.0,1.6,1598.0
22208,2010.0,Volkswagen ,120521.0,Multivan ,1317000.0,140.0,2.0,1968.0
22209,2010.0,Volkswagen ,147361.0,Multivan ,1420000.0,140.0,2.0,1968.0
22210,2013.0,Volkswagen ,221534.0,Multivan ,2250000.0,180.0,2.0,1968.0
22211,2015.0,Volkswagen ,102550.0,Multivan ,2299000.0,180.0,2.0,1968.0
22212,2010.0,Volkswagen ,236000.0,Multivan ,2500000.0,180.0,2.0,1968.0
22213,2011.0,Volkswagen ,265000.0,Multivan ,1420000.0,140.0,2.0,1968.0
22214,2015.0,Volkswagen ,167000.0,Multivan ,2860000.0,180.0,2.0,1968.0
22215,2020.0,Jaguar ,0.0,F-Type ,7966000.0,380.0,3.0,2995.0
22216,2017.0,Jaguar ,8204.0,F-Type ,4397000.0,400.0,3.0,2995.0
22217,2019.0,Jaguar ,3100.0,F-Type ,5950000.0,340.0,3.0,2995.0
22218,2018.0,Jaguar ,2491.0,F-Type ,5290000.0,380.0,3.0,2995.0
22219,2016.0,Kia ,78514.0,Ceed ,875000.0,130.0,1.6,1591.0
22220,2017.0,Kia ,73860.0,Ceed ,1138000.0,135.0,1.6,1591.0
22221,2017.0,Kia ,62000.0,Ceed ,790000.0,130.0,1.6,1591.0
22222,2015.0,Kia ,86071.0,Ceed ,770000.0,130.0,1.6,1591.0
22223,2016.0,Kia ,,Ceed ,949000.0,135.0,1.6,1591.0
22224,2017.0,Kia ,45000.0,Ceed ,1150000.0,135.0,1.6,1591.0
22225,2016.0,Kia ,90000.0,Ceed ,995000.0,130.0,1.6,1591.0
22226,2016.0,Kia ,50000.0,Ceed ,890000.0,130.0,1.6,1591.0
22227,2015.0,Kia ,62966.0,Ceed ,749000.0,130.0,1.6,1591.0
22228,2016.0,Kia ,68000.0,Ceed ,1050000.0,135.0,1.6,1591.0
22229,2013.0,SEAT ,108878.0,Alhambra ,1225000.0,200.0,2.0,1984.0
22230,2013.0,SEAT ,176690.0,Alhambra ,869000.0,200.0,2.0,1984.0
22231,2013.0,SEAT ,164700.0,Alhambra ,1150000.0,200.0,2.0,1984.0
22232,2001.0,LADA (VAZ) ,110000.0,21099 ,65000.0,70.0,1.5,1499.0
22233,2002.0,LADA (VAZ) ,90000.0,21099 ,60000.0,78.0,1.5,1499.0
22234,1998.0,LADA (VAZ) ,150000.0,21099 ,89000.0,70.0,1.5,1499.0
22235,2000.0,LADA (VAZ) ,30318.0,21099 ,80000.0,70.0,1.5,1499.0
22236,2001.0,LADA (VAZ) ,109099.0,21099 ,63000.0,70.0,1.5,1499.0
22237,1999.0,LADA (VAZ) ,199988.0,21099 ,35000.0,70.0,1.5,1499.0
22238,1997.0,LADA (VAZ) ,154000.0,21099 ,49000.0,70.0,1.5,1499.0
22239,2001.0,LADA (VAZ) ,270000.0,21099 ,53000.0,70.0,1.5,1499.0
22240,2001.0,LADA (VAZ) ,130000.0,21099 ,140000.0,70.0,1.5,1499.0
22241,2003.0,LADA (VAZ) ,160000.0,21099 ,65000.0,81.0,1.6,1596.0
22242,1996.0,LADA (VAZ) ,235059.0,21099 ,38000.0,70.0,1.5,1499.0
22243,1999.0,LADA (VAZ) ,28142.0,21099 ,315000.0,78.0,1.5,1499.0
22244,2003.0,LADA (VAZ) ,89000.0,21099 ,95000.0,78.0,1.5,1499.0
22245,1998.0,LADA (VAZ) ,,21099 ,60000.0,70.0,1.5,1499.0
22246,2001.0,LADA (VAZ) ,147700.0,21099 ,27000.0,70.0,1.5,1499.0
22247,2003.0,LADA (VAZ) ,,21099 ,600000.0,78.0,1.5,1499.0
22248,2020.0,Kia ,9500.0,Soul ,1369000.0,123.0,1.6,1591.0
22249,2020.0,Kia ,,Soul ,1059900.0,123.0,1.6,1591.0
22250,2020.0,Kia ,0.0,Soul ,1384900.0,150.0,2.0,1999.0
22251,2019.0,Kia ,16812.0,Soul ,1750000.0,150.0,2.0,1999.0
22252,2020.0,Kia ,,Soul ,1479000.0,150.0,2.0,1999.0
22253,2020.0,Kia ,0.0,Soul ,2030200.0,200.0,1.6,1591.0
22254,2019.0,Kia ,15800.0,Soul ,1579000.0,150.0,2.0,1999.0
22255,2020.0,Kia ,0.0,Soul ,1399900.0,123.0,1.6,1591.0
22256,2020.0,Kia ,0.0,Soul ,1365700.0,123.0,1.6,1591.0
22257,2019.0,Kia ,23262.0,Soul ,1315000.0,123.0,1.6,1591.0
22258,2020.0,Kia ,0.0,Soul ,957950.0,123.0,1.6,1591.0
22259,2019.0,Kia ,18625.0,Soul ,1408000.0,150.0,2.0,1999.0
22260,2020.0,Kia ,0.0,Soul ,1179900.0,123.0,1.6,1591.0
22261,2019.0,Kia ,17900.0,Soul ,1340000.0,123.0,1.6,1591.0
22262,2007.0,Mercedes-Benz ,178359.0,Viano ,885000.0,258.0,3.5,3498.0
22263,2007.0,Mercedes-Benz ,186000.0,Viano ,980000.0,150.0,2.2,2148.0
22264,2004.0,Mercedes-Benz ,467000.0,Viano ,480000.0,109.0,2.2,2148.0
22265,2004.0,Mercedes-Benz ,400000.0,Viano ,690000.0,150.0,2.2,2148.0
22266,2007.0,Mercedes-Benz ,175000.0,Viano ,1050000.0,231.0,3.7,3724.0
22267,2005.0,Mercedes-Benz ,,Viano ,780000.0,150.0,2.2,2148.0
22268,2010.0,Mercedes-Benz ,274078.0,Viano ,1045000.0,258.0,3.5,3498.0
22269,2008.0,Mercedes-Benz ,260000.0,Viano ,1050000.0,258.0,3.5,3498.0
22270,2008.0,Mercedes-Benz ,,Viano ,670000.0,150.0,2.2,2148.0
22271,2018.0,Hyundai ,104000.0,Elantra ,1100000.0,128.0,1.6,1591.0
22272,2017.0,Hyundai ,85545.0,Elantra ,1100000.0,150.0,2.0,1999.0
22273,2016.0,Hyundai ,68870.0,Elantra ,929000.0,150.0,2.0,1999.0
22274,2016.0,Hyundai ,,Elantra ,990000.0,150.0,2.0,1999.0
22275,2016.0,Hyundai ,88000.0,Elantra ,795000.0,128.0,1.6,1591.0
22276,2017.0,Hyundai ,40183.0,Elantra ,1100000.0,150.0,2.0,1999.0
22277,2016.0,Hyundai ,41200.0,Elantra ,1000000.0,128.0,1.6,1591.0
22278,2017.0,Hyundai ,119167.0,Elantra ,1099000.0,150.0,2.0,1999.0
22279,2018.0,Hyundai ,58554.0,Elantra ,929000.0,128.0,1.6,1591.0
22280,2016.0,Hyundai ,70500.0,Elantra ,860000.0,150.0,2.0,1999.0
22281,2016.0,Hyundai ,,Elantra ,930000.0,150.0,2.0,1999.0
22282,2016.0,Hyundai ,77870.0,Elantra ,839000.0,150.0,2.0,1999.0
22283,2016.0,Hyundai ,61703.0,Elantra ,899000.0,128.0,1.6,1591.0
22284,2017.0,Hyundai ,,Elantra ,1150000.0,150.0,2.0,1999.0
22285,2013.0,Citroen ,129606.0,Berlingo ,480000.0,120.0,1.6,1598.0
22286,2013.0,Citroen ,179493.0,Berlingo ,489000.0,90.0,1.6,1587.0
22287,2013.0,Citroen ,220000.0,Berlingo ,487000.0,90.0,1.6,1560.0
22288,2012.0,Citroen ,178000.0,Berlingo ,390000.0,90.0,1.6,1587.0
22289,2015.0,Citroen ,152319.0,Berlingo ,549000.0,110.0,1.6,1587.0
22290,2014.0,Citroen ,89600.0,Berlingo ,550000.0,110.0,1.6,1587.0
22291,2014.0,Citroen ,93000.0,Berlingo ,500000.0,110.0,1.6,1587.0
22292,2013.0,Citroen ,180000.0,Berlingo ,485000.0,120.0,1.6,1598.0
22293,2012.0,Citroen ,327000.0,Berlingo ,385000.0,120.0,1.6,1598.0
22294,2015.0,Citroen ,230200.0,Berlingo ,660000.0,110.0,1.6,1587.0
22295,2013.0,Citroen ,108000.0,Berlingo ,685000.0,120.0,1.6,1598.0
22296,2012.0,Citroen ,192000.0,Berlingo ,500000.0,120.0,1.6,1598.0
22297,2012.0,Citroen ,122500.0,Berlingo ,720000.0,120.0,1.6,1598.0
22298,2013.0,Citroen ,110000.0,Berlingo ,698000.0,120.0,1.6,1598.0
22299,2006.0,Honda ,132000.0,Fit ,268000.0,86.0,1.3,1339.0
22300,2005.0,Honda ,203000.0,Fit ,289000.0,86.0,1.3,1339.0
22301,2004.0,Honda ,,Fit ,335000.0,110.0,1.5,1496.0
22302,2002.0,Honda ,216000.0,Fit ,250000.0,86.0,1.3,1339.0
22303,2002.0,Honda ,167000.0,Fit ,399000.0,110.0,1.5,1496.0
22304,1999.0,Volkswagen ,320000.0,Passat ,280000.0,193.0,2.8,2771.0
22305,1999.0,Volkswagen ,298060.0,Passat ,235000.0,115.0,1.9,1896.0
22306,1999.0,Volkswagen ,239000.0,Passat ,120000.0,125.0,1.8,1781.0
22307,1999.0,Volkswagen ,197000.0,Passat ,160000.0,150.0,2.3,2324.0
22308,1998.0,Volkswagen ,100000.0,Passat ,220000.0,110.0,1.9,1896.0
22309,1999.0,Volkswagen ,286000.0,Passat ,180000.0,150.0,2.3,2324.0
22310,1997.0,Volkswagen ,290000.0,Passat ,150000.0,101.0,1.6,1595.0
22311,1998.0,Volkswagen ,368000.0,Passat ,130000.0,125.0,1.8,1781.0
22312,2000.0,Volkswagen ,301000.0,Passat ,210000.0,150.0,2.3,2324.0
22313,1999.0,Volkswagen ,276903.0,Passat ,195000.0,150.0,1.8,1781.0
22314,2000.0,Volkswagen ,296566.0,Passat ,259000.0,110.0,1.9,1896.0
22315,1998.0,Volkswagen ,300000.0,Passat ,180000.0,150.0,2.3,2324.0
22316,2000.0,Volkswagen ,315000.0,Passat ,250000.0,125.0,1.8,1781.0
22317,1999.0,Volkswagen ,352000.0,Passat ,259000.0,125.0,1.8,1781.0
22318,2000.0,Volkswagen ,261813.0,Passat ,195000.0,150.0,2.3,2324.0
22319,2011.0,Chevrolet ,83762.0,Aveo ,287000.0,84.0,1.2,1206.0
22320,2009.0,Chevrolet ,120000.0,Aveo ,240000.0,84.0,1.2,1206.0
22321,2008.0,Chevrolet ,199920.0,Aveo ,199000.0,84.0,1.2,1206.0
22322,2010.0,Chevrolet ,117000.0,Aveo ,298000.0,101.0,1.4,1399.0
22323,2009.0,Chevrolet ,295000.0,Aveo ,225000.0,84.0,1.2,1206.0
22324,2008.0,Chevrolet ,26400.0,Aveo ,407000.0,84.0,1.2,1206.0
22325,2010.0,Chevrolet ,190000.0,Aveo ,228000.0,84.0,1.2,1206.0
22326,2010.0,Chevrolet ,156000.0,Aveo ,315000.0,101.0,1.4,1399.0
22327,2009.0,Chevrolet ,160000.0,Aveo ,250000.0,84.0,1.2,1206.0
22328,2010.0,Chevrolet ,160000.0,Aveo ,295000.0,101.0,1.4,1399.0
22329,2011.0,Chevrolet ,126000.0,Aveo ,275000.0,84.0,1.2,1206.0
22330,2009.0,Chevrolet ,117168.0,Aveo ,285000.0,84.0,1.2,1206.0
22331,2013.0,Peugeot ,178936.0,508 ,590000.0,150.0,1.6,1598.0
22332,2014.0,Peugeot ,155700.0,508 ,999000.0,136.0,2.0,1997.0
22333,2012.0,Peugeot ,,508 ,950000.0,204.0,2.2,2179.0
22334,2012.0,Peugeot ,150000.0,508 ,650000.0,150.0,1.6,1598.0
22335,2011.0,Peugeot ,370000.0,508 ,630000.0,150.0,2.0,1997.0
22336,2012.0,Peugeot ,305000.0,508 ,625000.0,136.0,2.0,1997.0
22337,2012.0,Peugeot ,125000.0,508 ,690000.0,150.0,1.6,1598.0
22338,2012.0,Peugeot ,113000.0,508 ,777777.0,136.0,2.0,1997.0
22339,2012.0,Peugeot ,,508 ,720000.0,150.0,1.6,1598.0
22340,2014.0,Peugeot ,102000.0,508 ,680000.0,150.0,1.6,1598.0
22341,2012.0,Peugeot ,305000.0,508 ,750000.0,136.0,2.0,1997.0
22342,2012.0,Peugeot ,231000.0,508 ,535000.0,150.0,1.6,1598.0
22343,2014.0,Kia ,123500.0,Ceed GT ,900000.0,204.0,1.6,1591.0
22344,2014.0,Kia ,75400.0,Ceed GT ,845000.0,204.0,1.6,1591.0
22345,2014.0,Kia ,48000.0,Ceed GT ,1010000.0,204.0,1.6,1591.0
22346,2015.0,Kia ,103000.0,Ceed GT ,1099000.0,204.0,1.6,1591.0
22347,2005.0,Toyota ,192877.0,Echo ,270000.0,110.0,1.5,1496.0
22348,2000.0,Toyota ,257038.0,Echo ,269000.0,110.0,1.5,1496.0
22349,2001.0,Toyota ,230000.0,Echo ,180000.0,110.0,1.5,1496.0
22350,2000.0,Toyota ,160000.0,Echo ,199999.0,110.0,1.5,1496.0
22351,1999.0,Toyota ,265000.0,Echo ,270000.0,110.0,1.5,1496.0
22352,2014.0,BMW ,33000.0,4 series ,1749000.0,245.0,2.0,1997.0
22353,2015.0,BMW ,49173.0,4 series ,1929000.0,190.0,2.0,1995.0
22354,2016.0,BMW ,,4 series ,2099000.0,190.0,2.0,1995.0
22355,2014.0,BMW ,157000.0,4 series ,1550000.0,306.0,3.0,2979.0
22356,2014.0,BMW ,111790.0,4 series ,1570000.0,184.0,2.0,1997.0
22357,2015.0,BMW ,31367.0,4 series ,1775000.0,184.0,2.0,1997.0
22358,2013.0,BMW ,75000.0,4 series ,1687000.0,184.0,2.0,1995.0
22359,2014.0,BMW ,,4 series ,1610000.0,245.0,2.0,1997.0
22360,2016.0,BMW ,,4 series ,2059000.0,249.0,2.0,1998.0
22361,2013.0,BMW ,63476.0,4 series ,1800000.0,306.0,3.0,2979.0
22362,2013.0,BMW ,147000.0,4 series ,1590000.0,184.0,2.0,1995.0
22363,2015.0,BMW ,73500.0,4 series ,1500000.0,184.0,2.0,1997.0
22364,2013.0,BMW ,116000.0,4 series ,1540000.0,245.0,2.0,1997.0
22365,2013.0,BMW ,,4 series ,1700000.0,184.0,2.0,1995.0
22366,2015.0,BMW ,50000.0,4 series ,1950000.0,184.0,2.0,1995.0
22367,2018.0,YAZ ,47563.0,Pickup ,690000.0,135.0,2.7,2693.0
22368,2020.0,YAZ ,0.0,Pickup ,1192200.0,150.0,2.7,2693.0
22369,2018.0,YAZ ,18562.0,Pickup ,1050000.0,150.0,2.7,2693.0
22370,2016.0,YAZ ,49164.0,Pickup ,648000.0,135.0,2.7,2693.0
22371,2016.0,YAZ ,108120.0,Pickup ,535000.0,135.0,2.7,2693.0
22372,2017.0,YAZ ,133000.0,Pickup ,675000.0,135.0,2.7,2693.0
22373,2006.0,Renault ,158000.0,Scenic ,286000.0,115.0,1.6,1598.0
22374,2007.0,Renault ,70553.0,Scenic ,384000.0,115.0,1.6,1598.0
22375,2008.0,Renault ,164994.0,Scenic ,369000.0,105.0,1.5,1461.0
22376,2007.0,Renault ,215030.0,Scenic ,343000.0,115.0,1.6,1598.0
22377,2007.0,Renault ,,Scenic ,320000.0,105.0,1.5,1461.0
22378,2008.0,Renault ,268000.0,Scenic ,315000.0,130.0,1.9,1870.0
22379,2009.0,Renault ,192000.0,Scenic ,370000.0,105.0,1.5,1461.0
22380,2007.0,Renault ,240462.0,Scenic ,350000.0,105.0,1.5,1461.0
22381,2008.0,Renault ,219500.0,Scenic ,333000.0,86.0,1.5,1461.0
22382,2008.0,Renault ,236000.0,Scenic ,333000.0,86.0,1.5,1461.0
22383,2008.0,Renault ,186000.0,Scenic ,395000.0,105.0,1.5,1461.0
22384,2008.0,Renault ,238083.0,Scenic ,315000.0,105.0,1.5,1461.0
22385,2006.0,Renault ,193000.0,Scenic ,280000.0,136.0,2.0,1998.0
22386,2009.0,Renault ,181491.0,Scenic ,320000.0,130.0,1.9,1870.0
22387,2008.0,Renault ,240000.0,Scenic ,320000.0,115.0,1.6,1598.0
22388,2011.0,Toyota ,115000.0,Corolla ,630000.0,124.0,1.6,1598.0
22389,2012.0,Toyota ,132574.0,Corolla ,747000.0,124.0,1.6,1598.0
22390,2011.0,Toyota ,130000.0,Corolla ,675000.0,124.0,1.6,1598.0
22391,2011.0,Toyota ,112000.0,Corolla ,690000.0,124.0,1.6,1598.0
22392,2010.0,Toyota ,,Corolla ,630000.0,124.0,1.6,1598.0
22393,2012.0,Toyota ,147783.0,Corolla ,715000.0,124.0,1.6,1598.0
22394,2010.0,Toyota ,141542.0,Corolla ,685000.0,124.0,1.6,1598.0
22395,2011.0,Toyota ,182318.0,Corolla ,689000.0,124.0,1.6,1598.0
22396,2012.0,Toyota ,129385.0,Corolla ,739000.0,124.0,1.6,1598.0
22397,2012.0,Toyota ,191786.0,Corolla ,675000.0,124.0,1.6,1598.0
22398,2012.0,Toyota ,71000.0,Corolla ,785000.0,124.0,1.6,1598.0
22399,2012.0,Toyota ,134397.0,Corolla ,788000.0,124.0,1.6,1598.0
22400,2011.0,Toyota ,174308.0,Corolla ,660000.0,124.0,1.6,1598.0
22401,2012.0,Toyota ,162322.0,Corolla ,680000.0,124.0,1.6,1598.0
22402,2012.0,Toyota ,,Corolla ,715000.0,124.0,1.6,1598.0
22403,2006.0,Nissan ,33000.0,Elgrand ,650000.0,240.0,3.5,3498.0
22404,2003.0,Nissan ,164000.0,Elgrand ,750000.0,240.0,3.5,3498.0
22405,2008.0,Nissan ,235000.0,Elgrand ,1100000.0,186.0,2.5,2495.0
22406,2002.0,Nissan ,99000.0,Elgrand ,890000.0,240.0,3.5,3498.0
22407,2010.0,Nissan ,,Elgrand ,1250000.0,186.0,2.5,2495.0
22408,2015.0,Chevrolet ,136000.0,Tracker ,740000.0,140.0,1.4,1364.0
22409,2015.0,Chevrolet ,105200.0,Tracker ,1000000.0,141.0,1.8,1796.0
22410,2015.0,Chevrolet ,87000.0,Tracker ,950000.0,141.0,1.8,1796.0
22411,2012.0,Suzuki ,117000.0,Swift ,439000.0,94.0,1.2,1242.0
22412,2013.0,Suzuki ,36522.0,Swift ,620000.0,94.0,1.2,1242.0
22413,2013.0,Suzuki ,60000.0,Swift ,429000.0,94.0,1.2,1242.0
22414,2015.0,Mercedes-Benz ,159890.0,E-Class ,1448000.0,184.0,2.0,1991.0
22415,2015.0,Mercedes-Benz ,125000.0,E-Class ,1880000.0,184.0,2.0,1991.0
22416,2017.0,Ravon ,46600.0,Nexia R3 ,510000.0,107.0,1.5,1485.0
22417,2017.0,Ravon ,93000.0,Nexia R3 ,445000.0,107.0,1.5,1485.0
22418,2017.0,Ravon ,63000.0,Nexia R3 ,350000.0,107.0,1.5,1485.0
22419,2016.0,Ravon ,78000.0,Nexia R3 ,465000.0,107.0,1.5,1485.0
22420,2017.0,Ravon ,20145.0,Nexia R3 ,509000.0,107.0,1.5,1485.0
22421,2016.0,Ravon ,43300.0,Nexia R3 ,390000.0,107.0,1.5,1485.0
22422,2020.0,Ravon ,0.0,Nexia R3 ,758000.0,107.0,1.5,1485.0
22423,2017.0,Ravon ,62500.0,Nexia R3 ,520000.0,107.0,1.5,1485.0
22424,2017.0,Ravon ,60000.0,Nexia R3 ,500000.0,107.0,1.5,1485.0
22425,2018.0,Ravon ,25000.0,Nexia R3 ,600000.0,107.0,1.5,1485.0
22426,2020.0,Ravon ,0.0,Nexia R3 ,759500.0,107.0,1.5,1485.0
22427,2017.0,Ravon ,34000.0,Nexia R3 ,600000.0,107.0,1.5,1485.0
22428,2017.0,Ravon ,17486.0,Nexia R3 ,495000.0,107.0,1.5,1485.0
22429,2017.0,Ravon ,142882.0,Nexia R3 ,415000.0,107.0,1.5,1485.0
22430,2018.0,Ravon ,20120.0,Nexia R3 ,549000.0,107.0,1.5,1485.0
22431,2016.0,Bentley ,14659.0,Continental GT ,7797000.0,528.0,4.0,3993.0
22432,2017.0,Bentley ,32000.0,Continental GT ,8200000.0,528.0,4.0,3993.0
22433,2016.0,Bentley ,34000.0,Continental GT ,8300000.0,528.0,4.0,3993.0
22434,1999.0,Volkswagen ,320000.0,Passat ,280000.0,193.0,2.8,2771.0
22435,1999.0,Volkswagen ,298060.0,Passat ,235000.0,115.0,1.9,1896.0
22436,1999.0,Volkswagen ,,Passat ,120000.0,125.0,1.8,1781.0
22437,1999.0,Volkswagen ,,Passat ,160000.0,150.0,2.3,2324.0
22438,1998.0,Volkswagen ,100000.0,Passat ,220000.0,110.0,1.9,1896.0
22439,1999.0,Volkswagen ,286000.0,Passat ,180000.0,150.0,2.3,2324.0
22440,1997.0,Volkswagen ,290000.0,Passat ,150000.0,101.0,1.6,1595.0
22441,1998.0,Volkswagen ,368000.0,Passat ,130000.0,125.0,1.8,1781.0
22442,2000.0,Volkswagen ,301000.0,Passat ,210000.0,150.0,2.3,2324.0
22443,1999.0,Volkswagen ,276903.0,Passat ,195000.0,150.0,1.8,1781.0
22444,2000.0,Volkswagen ,296566.0,Passat ,259000.0,110.0,1.9,1896.0
22445,1998.0,Volkswagen ,300000.0,Passat ,180000.0,150.0,2.3,2324.0
22446,2000.0,Volkswagen ,315000.0,Passat ,250000.0,125.0,1.8,1781.0
22447,1999.0,Volkswagen ,352000.0,Passat ,259000.0,125.0,1.8,1781.0
22448,2000.0,Volkswagen ,261813.0,Passat ,195000.0,150.0,2.3,2324.0
22453,2019.0,MINI ,20500.0,Countryman ,2000000.0,136.0,1.5,1499.0
22456,2018.0,MINI ,,Countryman ,1877000.0,136.0,1.5,1499.0
22458,2017.0,MINI ,53256.0,Countryman ,1599000.0,150.0,2.0,1995.0
22459,2013.0,Citroen ,129606.0,Berlingo ,480000.0,120.0,1.6,1598.0
22460,2013.0,Citroen ,179493.0,Berlingo ,489000.0,90.0,1.6,1587.0
22461,2013.0,Citroen ,,Berlingo ,487000.0,90.0,1.6,1560.0
22462,2012.0,Citroen ,178000.0,Berlingo ,390000.0,90.0,1.6,1587.0
22463,2015.0,Citroen ,152319.0,Berlingo ,549000.0,110.0,1.6,1587.0
22464,2014.0,Citroen ,89600.0,Berlingo ,550000.0,110.0,1.6,1587.0
22465,2014.0,Citroen ,93000.0,Berlingo ,500000.0,110.0,1.6,1587.0
22466,2013.0,Citroen ,180000.0,Berlingo ,485000.0,120.0,1.6,1598.0
22467,2012.0,Citroen ,327000.0,Berlingo ,385000.0,120.0,1.6,1598.0
22468,2015.0,Citroen ,230200.0,Berlingo ,660000.0,110.0,1.6,1587.0
22469,2013.0,Citroen ,108000.0,Berlingo ,685000.0,120.0,1.6,1598.0
22470,2012.0,Citroen ,192000.0,Berlingo ,500000.0,120.0,1.6,1598.0
22471,2012.0,Citroen ,122500.0,Berlingo ,720000.0,120.0,1.6,1598.0
22472,2013.0,Citroen ,110000.0,Berlingo ,698000.0,120.0,1.6,1598.0
22473,2018.0,Kia ,32140.0,K900 ,3255000.0,249.0,3.3,3342.0
22474,2019.0,Kia ,1.0,K900 ,4394000.0,249.0,3.3,3342.0
22475,2019.0,Kia ,29662.0,K900 ,3150000.0,249.0,3.3,3342.0
22476,1998.0,Renault ,215000.0,Megane ,125000.0,90.0,1.6,1598.0
22477,1998.0,Renault ,,Megane ,150000.0,75.0,1.6,1598.0
22478,1999.0,Renault ,275000.0,Megane ,45000.0,90.0,1.6,1598.0
22479,1996.0,Renault ,269000.0,Megane ,79000.0,75.0,1.6,1598.0
22480,1998.0,Renault ,250000.0,Megane ,40000.0,114.0,2.0,1998.0
22481,1998.0,Renault ,291972.0,Megane ,80000.0,75.0,1.4,1390.0
22482,1998.0,Renault ,250000.0,Megane ,60000.0,90.0,1.6,1598.0
22483,2008.0,Toyota ,92167.0,Avensis ,660000.0,129.0,1.8,1794.0
22484,2007.0,Toyota ,165000.0,Avensis ,580000.0,175.0,2.2,2231.0
22485,2007.0,Toyota ,195000.0,Avensis ,600000.0,147.0,2.0,1998.0
22487,2008.0,Toyota ,140000.0,Avensis ,825000.0,129.0,1.8,1794.0
22488,2008.0,Toyota ,205000.0,Avensis ,640000.0,129.0,1.8,1794.0
22489,2016.0,Mercedes-Benz ,78000.0,GLE AMG ,4995000.0,557.0,5.5,5461.0
22490,2017.0,Mercedes-Benz ,59000.0,GLE AMG ,4350000.0,367.0,3.0,2996.0
